332.646, 56.016, 2.546, 214.713 False
332.460, 55.842, 2.548, 215.018 False
332.261, 55.687, 2.502, 215.390 False
332.053, 55.546, 2.494, 215.695 False
331.840, 55.415, 2.480, 216.067 False
331.626, 55.283, 2.499, 216.374 False
331.406, 55.162, 2.485, 216.742 False
331.186, 55.041, 2.504, 217.047 False
330.960, 54.931, 2.490, 217.419 False
330.733, 54.821, 2.508, 217.726 False
330.501, 54.722, 2.492, 218.094 False
330.269, 54.623, 2.510, 218.399 False
330.033, 54.537, 2.494, 218.757 False
329.795, 54.450, 2.511, 219.064 False
329.560, 54.374, 2.388, 219.418 False
329.323, 54.302, 2.383, 219.726 False
329.083, 54.243, 2.418, 220.079 False
328.841, 54.182, 2.483, 220.384 False
328.595, 54.133, 2.490, 220.741 False
328.347, 54.083, 2.521, 221.046 False
328.096, 54.046, 2.509, 221.403 False
327.844, 54.008, 2.529, 221.708 False
327.591, 53.984, 2.511, 222.063 False
327.337, 53.960, 2.528, 222.365 False
327.083, 53.949, 2.509, 222.726 False
326.829, 53.938, 2.526, 223.029 False
326.575, 53.940, 2.507, 223.385 False
326.329, 53.939, 2.464, 223.687 False
326.084, 53.954, 2.470, 224.047 False
325.835, 53.969, 2.501, 224.347 False
325.585, 54.000, 2.421, 224.707 False
325.340, 54.026, 2.460, 225.013 False
325.096, 54.063, 2.440, 225.367 False
324.854, 54.101, 2.485, 225.673 False
324.609, 54.152, 2.480, 226.028 False
324.363, 54.206, 2.503, 226.334 False
324.122, 54.263, 2.441, 226.676 False
323.882, 54.322, 2.486, 226.983 False
323.644, 54.393, 2.494, 227.339 False
323.403, 54.466, 2.524, 227.644 False
323.155, 54.528, 2.541, 228.001 False
322.902, 54.583, 2.522, 228.304 False
322.653, 54.638, 2.535, 228.659 False
322.405, 54.693, 2.546, 228.967 False
322.156, 54.750, 2.550, 229.324 False
321.907, 54.806, 2.551, 229.628 False
321.659, 54.862, 2.549, 229.983 False
321.410, 54.919, 2.546, 230.288 False
321.162, 54.975, 2.543, 230.645 False
320.915, 55.031, 2.539, 230.952 False
320.667, 55.088, 2.536, 231.307 False
320.420, 55.143, 2.533, 231.611 False
320.173, 55.198, 2.530, 231.982 False
319.926, 55.253, 2.528, 232.288 False
319.679, 55.307, 2.526, 232.645 False
319.432, 55.361, 2.524, 232.967 False
319.186, 55.414, 2.522, 233.337 False
318.939, 55.467, 2.521, 233.660 False
318.693, 55.519, 2.519, 234.028 False
318.446, 55.571, 2.518, 234.332 False
318.200, 55.622, 2.516, 234.689 False
317.954, 55.673, 2.515, 234.995 False
317.707, 55.723, 2.514, 235.350 False
317.461, 55.772, 2.513, 235.671 False
